freq_0_data,Syy_0_data,freq_1_data,Syy_1_data,freq_2_data,Syy_2_data,freq_3_data,Syy_3_data,freq_4_data,Syy_4_data,freq_5_data,Syy_5_data,freq_0_fit,Syy_0_fit,freq_1_fit,Syy_1_fit,freq_2_fit,Syy_2_fit,freq_3_fit,Syy_3_fit,freq_4_fit,Syy_4_fit,freq_5_fit,Syy_5_fit
,,,,,,,,,,,,-7.51618397723382,2.46E-34,-7.51614589519211,3.41E-34,-7.51608821365363,6.35E-34,-7.51603125975784,1.51E-33,-7.5161554947858,5.75E-33,-7.51608487882266,1.58E-32
,,,,,,,,,,,,-7.5113839292334,2.46E-34,-7.51134584719147,3.41E-34,-7.51128816565318,6.35E-34,-7.51123121175728,1.51E-33,-7.51135544678541,5.75E-33,-7.51128483082214,1.58E-32
,,,,,,,,,,,,-7.50658388123298,2.46E-34,-7.50654579919106,3.41E-34,-7.50648811765277,6.35E-34,-7.50643116375689,1.51E-33,-7.50655539878486,5.75E-33,-7.50648478282163,1.58E-32
,,,,,,,,,,,,-7.50178383323241,2.46E-34,-7.50174575119064,3.41E-34,-7.50168806965218,6.35E-34,-7.50163111575637,1.51E-33,-7.50175535078439,5.75E-33,-7.50168473482123,1.58E-32
,,,,,,,,,,,,-7.49698378523197,2.46E-34,-7.49694570319006,3.41E-34,-7.49688802165176,6.35E-34,-7.49683106775584,1.51E-33,-7.49695530278396,5.75E-33,-7.49688468682069,1.58E-32
,,,,,,,,,,,,-7.49218373723151,2.46E-34,-7.49214565518963,3.41E-34,-7.4920879736513,6.35E-34,-7.49203101975546,1.51E-33,-7.49215525478338,5.75E-33,-7.49208463882022,1.58E-32
,,,,,,,,,,,,-7.48738368923097,2.46E-34,-7.48734560718917,3.41E-34,-7.48728792565075,6.35E-34,-7.48723097175493,1.51E-33,-7.48735520678296,5.75E-33,-7.48728459081978,1.58E-32
,,,,,,,,,,,,-7.48258364123056,2.46E-34,-7.48254555918863,3.41E-34,-7.48248787765035,6.35E-34,-7.4824309237544,1.51E-33,-7.48255515878252,5.75E-33,-7.48248454281921,1.58E-32
,,,,,,,,,,,,-7.47778359323006,2.46E-34,-7.47774551118822,3.42E-34,-7.47768782964984,6.35E-34,-7.47763087575402,1.51E-33,-7.47775511078192,5.75E-33,-7.47768449481878,1.58E-32
,,,,,,,,,,,,-7.47298354522954,2.46E-34,-7.47294546318771,3.42E-34,-7.47288778164931,6.35E-34,-7.47283082775347,1.51E-33,-7.47295506278153,5.75E-33,-7.47288444681836,1.58E-32
,,,,,,,,,,,,-7.46818349722915,2.46E-34,-7.4681454151872,3.42E-34,-7.46808773364892,6.35E-34,-7.46803077975299,1.51E-33,-7.46815501478108,5.75E-33,-7.46808439881774,1.58E-32
,,,,,,,,,,,,-7.46338344922858,2.46E-34,-7.4633453671868,3.42E-34,-7.46328768564836,6.35E-34,-7.46323073175259,1.51E-33,-7.46335496678049,5.75E-33,-7.46328435081735,1.58E-32
,,,,,,,,,,,,-7.45858340122811,2.47E-34,-7.45854531918623,3.42E-34,-7.45848763764787,6.35E-34,-7.45843068375199,1.51E-33,-7.4585549187801,5.75E-33,-7.45848430281693,1.58E-32
,,,,,,,,,,,,-7.45378335322773,2.47E-34,-7.45374527118576,3.42E-34,-7.45368758964749,6.35E-34,-7.45363063575158,1.51E-33,-7.45375487077963,5.75E-33,-7.45368425481631,1.58E-32
,,,,,,,,,,,,-7.44898330522712,2.47E-34,-7.44894522318538,3.42E-34,-7.44888754164692,6.35E-34,-7.44883058775114,1.51E-33,-7.44895482277905,5.75E-33,-7.44888420681592,1.58E-32
,,,,,,,,,,,,-7.44418325722667,2.47E-34,-7.44414517518478,3.42E-34,-7.44408749364644,6.35E-34,-7.44403053975054,1.51E-33,-7.44415477477866,5.75E-33,-7.44408415881547,1.58E-32
,,,,,,,,,,,,-7.43938320922629,2.47E-34,-7.43934512718433,3.42E-34,-7.43928744564606,6.35E-34,-7.43923049175016,1.51E-33,-7.43935472677817,5.75E-33,-7.43928411081487,1.58E-32
,,,,,,,,,,,,-7.43458316122569,2.47E-34,-7.43454507918395,3.42E-34,-7.43448739764548,6.35E-34,-7.4344304437497,1.51E-33,-7.43455467877763,5.75E-33,-7.43448406281448,1.58E-32
,,,,,,,,,,,,-7.42978311322524,2.47E-34,-7.42974503118334,3.42E-34,-7.429687349645,6.35E-34,-7.4296303957491,1.51E-33,-7.42975463077723,5.75E-33,-7.429684014814,1.58E-32
,,,,,,,,,,,,-7.42498306522483,2.47E-34,-7.42494498318289,3.42E-34,-7.42488730164462,6.35E-34,-7.42483034774872,1.51E-33,-7.42495458277671,5.75E-33,-7.42488396681346,1.58E-32
,,,,,,,,,,,,-7.42018301722424,2.47E-34,-7.42014493518248,3.42E-34,-7.42008725364401,6.35E-34,-7.42003029974824,1.51E-33,-7.42015453477622,5.75E-33,-7.42008391881305,1.58E-32
,,,,,,,,,,,,-7.41538296922381,2.47E-34,-7.4153448871819,3.42E-34,-7.41528720564359,6.35E-34,-7.41523025174767,1.51E-33,-7.4153544867758,5.75E-33,-7.41528387081255,1.58E-32
,,,,,,,,,,,,-7.41058292122336,2.47E-34,-7.41054483918146,3.42E-34,-7.41048715764316,6.35E-34,-7.41043020374729,1.51E-33,-7.41055443877523,5.75E-33,-7.41048382281205,1.58E-32
,,,,,,,,,,,,-7.40578287322281,2.47E-34,-7.40574479118101,3.42E-34,-7.40568710964257,6.35E-34,-7.40563015574679,1.51E-33,-7.4057543907748,5.75E-33,-7.40568377481162,1.58E-32
,,,,,,,,,,,,-7.4009828252224,2.47E-34,-7.40094474318046,3.42E-34,-7.40088706164218,6.35E-34,-7.40083010774625,1.51E-33,-7.40095434277437,5.75E-33,-7.40088372681107,1.58E-32
,,,,,,,,,,,,-7.3961827772219,2.47E-34,-7.39614469518005,3.42E-34,-7.3960870136417,6.35E-34,-7.39603005974585,1.51E-33,-7.39615429477377,5.75E-33,-7.39608367881062,1.58E-32
,,,,,,,,,,,,-7.39138272922137,2.47E-34,-7.39134464717956,3.42E-34,-7.39128696564114,6.35E-34,-7.39123001174532,1.51E-33,-7.39135424677336,5.75E-33,-7.39128363081021,1.58E-32
,,,,,,,,,,,,-7.38658268122098,2.47E-34,-7.38654459917903,3.42E-34,-7.38648691764076,6.35E-34,-7.38642996374483,1.51E-33,-7.38655419877293,5.75E-33,-7.3864835828096,1.58E-32
,,,,,,,,,,,,-7.38178263322042,2.47E-34,-7.38174455117864,3.42E-34,-7.38168686964023,6.35E-34,-7.38162991574441,1.51E-33,-7.38175415077231,5.75E-33,-7.38168353480919,1.58E-32
,,,,,,,,,,,,-7.37698258521994,2.47E-34,-7.37694450317808,3.42E-34,-7.37688682163971,6.35E-34,-7.37682986774385,1.51E-33,-7.37695410277193,5.75E-33,-7.37688348680877,1.58E-32
,,,,,,,,,,,,-7.37218253721955,2.48E-34,-7.3721444551776,3.42E-34,-7.37208677363933,6.35E-34,-7.37202981974342,1.51E-33,-7.37215405477148,5.75E-33,-7.37208343880813,1.58E-32
,,,,,,,,,,,,-7.36738248921898,2.48E-34,-7.36734440717721,3.42E-34,-7.36728672563879,6.35E-34,-7.36722977174298,1.51E-33,-7.36735400677088,5.75E-33,-7.36728339080775,1.58E-32
,,,,,,,,,,,,-7.36258244121851,2.48E-34,-7.36254435917663,3.42E-34,-7.36248667763827,6.35E-34,-7.36242972374238,1.51E-33,-7.3625539587705,5.75E-33,-7.36248334280732,1.58E-32
,,,,,,,,,,,,-7.35778239321812,2.48E-34,-7.35774431117616,3.42E-34,-7.35768662963788,6.35E-34,-7.35762967574198,1.51E-33,-7.35775391077002,5.75E-33,-7.35768329480671,1.58E-32
,,,,,,,,,,,,-7.35298234521755,2.48E-34,-7.35294426317577,3.42E-34,-7.35288658163733,6.35E-34,-7.35282962774153,1.51E-33,-7.35295386276947,5.75E-33,-7.35288324680632,1.58E-32
,,,,,,,,,,,,-7.34818229721707,2.48E-34,-7.3481442151752,3.42E-34,-7.34808653363684,6.35E-34,-7.34802957974094,1.51E-33,-7.34815381476906,5.75E-33,-7.34808319880585,1.58E-32
,,,,,,,,,,,,-7.34338224921668,2.48E-34,-7.34334416717473,3.43E-34,-7.34328648563645,6.35E-34,-7.34322953174055,1.51E-33,-7.34335376676854,5.75E-33,-7.3432831508053,1.58E-32
,,,,,,,,,,,,-7.33858220121608,2.48E-34,-7.33854411917434,3.43E-34,-7.33848643763586,6.35E-34,-7.3384294837401,1.51E-33,-7.33855371876805,5.75E-33,-7.33848310280488,1.58E-32
,,,,,,,,,,,,-7.33378215321565,2.48E-34,-7.33374407117373,3.43E-34,-7.33368638963543,6.35E-34,-7.33362943573951,1.51E-33,-7.33375367076763,5.75E-33,-7.33368305480437,1.58E-32
,,,,,,,,,,,,-7.32898210521522,2.48E-34,-7.32894402317331,3.43E-34,-7.328886341635,6.36E-34,-7.32882938773912,1.51E-33,-7.32895362276708,5.75E-33,-7.32888300680389,1.58E-32
,,,,,,,,,,,,-7.32418205721464,2.48E-34,-7.32414397517287,3.43E-34,-7.32408629363441,6.36E-34,-7.32402933973864,1.51E-33,-7.32415357476663,5.75E-33,-7.32408295880345,1.58E-32
,,,,,,,,,,,,-7.31938200921423,2.48E-34,-7.3193439271723,3.43E-34,-7.31928624563402,6.36E-34,-7.31922929173808,1.51E-33,-7.31935352676621,5.75E-33,-7.31928291080291,1.58E-32
,,,,,,,,,,,,-7.31458196121375,2.48E-34,-7.31454387917189,3.43E-34,-7.31448619763352,6.36E-34,-7.31442924373768,1.51E-33,-7.31455347876561,5.75E-33,-7.31448286280245,1.58E-32
,,,,,,,,,,,,-7.3097819132132,2.48E-34,-7.3097438311714,3.43E-34,-7.30968614963297,6.36E-34,-7.30962919573717,1.51E-33,-7.3097534307652,5.75E-33,-7.30968281480204,1.58E-32
,,,,,,,,,,,,-7.30498186521282,2.48E-34,-7.30494378317085,3.43E-34,-7.30488610163258,6.36E-34,-7.30482914773666,1.51E-33,-7.30495338276479,5.75E-33,-7.30488276680145,1.58E-32
,,,,,,,,,,,,-7.30018181721228,2.48E-34,-7.30014373517047,3.43E-34,-7.30008605363209,6.36E-34,-7.30002909973625,1.51E-33,-7.30015333476415,5.75E-33,-7.30008271880102,1.58E-32
,,,,,,,,,,,,-7.29538176921177,2.48E-34,-7.29534368716994,3.43E-34,-7.29528600563154,6.36E-34,-7.29522905173571,1.51E-33,-7.29535328676375,5.75E-33,-7.29528267080063,1.58E-32
,,,,,,,,,,,,-7.29058172121139,2.48E-34,-7.29054363916942,3.43E-34,-7.29048595763115,6.36E-34,-7.29042900373525,1.51E-33,-7.29055323876334,5.75E-33,-7.29048262279997,1.58E-32
,,,,,,,,,,,,-7.28578167321084,2.48E-34,-7.28574359116904,3.43E-34,-7.28568590963064,6.36E-34,-7.28562895573481,1.51E-33,-7.28575319076272,5.75E-33,-7.28568257479958,1.58E-32
,,,,,,,,,,,,-7.28098162521033,2.49E-34,-7.28094354316849,3.43E-34,-7.28088586163011,6.36E-34,-7.28082890773423,1.51E-33,-7.28095314276232,5.75E-33,-7.28088252679917,1.58E-32
,,,,,,,,,,,,-7.27618157720995,2.49E-34,-7.27614349516799,3.43E-34,-7.27608581362972,6.36E-34,-7.27602885973382,1.51E-33,-7.27615309476187,5.75E-33,-7.27608247879856,1.58E-32
,,,,,,,,,,,,-7.27138152920938,2.49E-34,-7.27134344716761,3.43E-34,-7.27128576562918,6.36E-34,-7.27122881173339,1.51E-33,-7.2713530467613,5.75E-33,-7.27128243079814,1.58E-32
,,,,,,,,,,,,-7.2665814812089,2.49E-34,-7.26654339916703,3.43E-34,-7.26648571762867,6.36E-34,-7.26642876373276,1.51E-33,-7.26655299876089,5.75E-33,-7.26648238279771,1.58E-32
,,,,,,,,,,,,-7.26178143320852,2.49E-34,-7.26174335116655,3.43E-34,-7.26168566962828,6.36E-34,-7.26162871573238,1.51E-33,-7.26175295076039,5.75E-33,-7.26168233479713,1.58E-32
,,,,,,,,,,,,-7.25698138520792,2.49E-34,-7.25694330316617,3.43E-34,-7.25688562162772,6.36E-34,-7.25682866773196,1.51E-33,-7.25695290275989,5.75E-33,-7.25688228679671,1.58E-32
,,,,,,,,,,,,-7.25218133720749,2.49E-34,-7.25214325516558,3.43E-34,-7.25208557362726,6.36E-34,-7.25202861973133,1.51E-33,-7.25215285475945,5.75E-33,-7.25208223879623,1.58E-32
,,,,,,,,,,,,-7.24738128920707,2.49E-34,-7.24734320716514,3.43E-34,-7.24728552562685,6.36E-34,-7.24722857173095,1.51E-33,-7.24735280675894,5.75E-33,-7.24728219079571,1.58E-32
,,,,,,,,,,,,-7.24258124120647,2.49E-34,-7.24254315916473,3.43E-34,-7.24248547762624,6.36E-34,-7.24242852373049,1.51E-33,-7.24255275875846,5.75E-33,-7.24248214279529,1.58E-32
,,,,,,,,,,,,-7.23778119320608,2.49E-34,-7.23774311116412,3.43E-34,-7.23768542962585,6.36E-34,-7.23762847572992,1.51E-33,-7.23775271075804,5.75E-33,-7.23768209479477,1.58E-32
,,,,,,,,,,,,-7.23298114520559,2.49E-34,-7.23294306316373,3.43E-34,-7.23288538162538,6.36E-34,-7.23282842772952,1.51E-33,-7.23295266275747,5.75E-33,-7.23288204679428,1.58E-32
,,,,,,,,,,,,-7.22818109720503,2.49E-34,-7.22814301516325,3.43E-34,-7.2280853336248,6.36E-34,-7.22802837972901,1.51E-33,-7.22815261475702,5.75E-33,-7.22808199879388,1.58E-32
,,,,,,,,,,,,-7.22338104920464,2.49E-34,-7.22334296716269,3.43E-34,-7.22328528562442,6.36E-34,-7.22322833172851,1.51E-33,-7.22335256675663,5.75E-33,-7.2232819507933,1.58E-32
,,,,,,,,,,,,-7.21858100120415,2.49E-34,-7.2185429191623,3.44E-34,-7.21848523762395,6.36E-34,-7.21842828372808,1.51E-33,-7.21855251875599,5.75E-33,-7.21848190279284,1.58E-32
,,,,,,,,,,,,-7.2137809532036,2.49E-34,-7.21374287116181,3.44E-34,-7.21368518962336,6.36E-34,-7.21362823572756,1.51E-33,-7.21375247075559,5.75E-33,-7.21368185479246,1.58E-32
,,,,,,,,,,,,-7.20898090520321,2.49E-34,-7.20894282316126,3.44E-34,-7.20888514162298,6.36E-34,-7.20882818772709,1.51E-33,-7.2089524227552,5.75E-33,-7.20888180679182,1.58E-32
,,,,,,,,,,,,-7.20418085720269,2.49E-34,-7.20414277516087,3.44E-34,-7.2040850936225,6.36E-34,-7.20402813972666,1.51E-33,-7.20415237475456,5.75E-33,-7.20408175879141,1.58E-32
,,,,,,,,,,,,-7.19938080920217,2.50E-34,-7.19934272716035,3.44E-34,-7.19928504562193,6.36E-34,-7.19922809172609,1.51E-33,-7.19935232675416,5.75E-33,-7.19928171079103,1.58E-32
,,,,,,,,,,,,-7.19458076120178,2.50E-34,-7.19454267915982,3.44E-34,-7.19448499762155,6.36E-34,-7.19442804372564,1.51E-33,-7.19455227875373,5.75E-33,-7.19448166279039,1.58E-32
,,,,,,,,,,,,-7.18978071320124,2.50E-34,-7.18974263115943,3.44E-34,-7.18968494962102,6.36E-34,-7.18962799572524,1.51E-33,-7.18975223075314,5.75E-33,-7.18968161478998,1.58E-32
,,,,,,,,,,,,-7.18498066520073,2.50E-34,-7.18494258315889,3.44E-34,-7.18488490162052,6.36E-34,-7.18482794772461,1.51E-33,-7.18495218275272,5.75E-33,-7.18488156678956,1.58E-32
,,,,,,,,,,,,-7.18018061720034,2.50E-34,-7.18014253515839,3.44E-34,-7.18008485362012,6.36E-34,-7.18002789972421,1.51E-33,-7.18015213475224,5.75E-33,-7.18008151878897,1.58E-32
,,,,,,,,,,,,-7.17538056919978,2.50E-34,-7.175342487158,3.44E-34,-7.17528480561957,6.36E-34,-7.17522785172382,1.51E-33,-7.17535208675172,5.75E-33,-7.17528147078854,1.58E-32
,,,,,,,,,,,,-7.17058052119932,2.50E-34,-7.17054243915744,3.44E-34,-7.17048475761911,6.36E-34,-7.17042780372316,1.51E-33,-7.17055203875129,5.75E-33,-7.17048142278807,1.58E-32
,,,,,,,,,,,,-7.16578047319891,2.50E-34,-7.16574239115698,3.44E-34,-7.16568470961868,6.36E-34,-7.16562775572277,1.51E-33,-7.16575199075078,5.75E-33,-7.16568137478755,1.58E-32
,,,,,,,,,,,,-7.16098042519831,2.50E-34,-7.16094234315656,3.44E-34,-7.1608846616181,6.36E-34,-7.16082770772235,1.51E-33,-7.16095194275029,5.75E-33,-7.16088132678712,1.58E-32
,,,,,,,,,,,,-7.15618037719791,2.50E-34,-7.15614229515597,3.44E-34,-7.15608461361767,6.36E-34,-7.15602765972175,1.51E-33,-7.15615189474988,5.75E-33,-7.15608127878662,1.58E-32
,,,,,,,,,,,,-7.15138032919744,2.50E-34,-7.15134224715557,3.44E-34,-7.15128456561724,6.36E-34,-7.15122761172134,1.51E-33,-7.15135184674932,5.75E-33,-7.15128123078611,1.58E-32
,,,,,,,,,,,,-7.14658028119687,2.50E-34,-7.1465421991551,3.44E-34,-7.14648451761663,6.36E-34,-7.14642756372087,1.51E-33,-7.14655179874886,5.75E-33,-7.14648118278571,1.58E-32
,,,,,,,,,,,,-7.14178023319648,2.50E-34,-7.14174215115452,3.44E-34,-7.14168446961624,6.36E-34,-7.14162751572034,1.51E-33,-7.14175175074847,5.75E-33,-7.14168113478515,1.58E-32
,,,,,,,,,,,,-7.13698018519601,2.50E-34,-7.13694210315413,3.44E-34,-7.1368844216158,6.36E-34,-7.13682746771991,1.51E-33,-7.13695170274784,5.75E-33,-7.13688108678468,1.58E-32
,,,,,,,,,,,,-7.13218013719543,2.50E-34,-7.13214205515366,3.44E-34,-7.1320843736152,6.36E-34,-7.13202741971941,1.51E-33,-7.13215165474742,5.75E-33,-7.13208103878429,1.58E-32
,,,,,,,,,,,,-7.12738008919504,2.50E-34,-7.12734200715309,3.44E-34,-7.12728432561481,6.36E-34,-7.12722737171891,1.51E-33,-7.12735160674703,5.75E-33,-7.12728099078368,1.58E-32
,,,,,,,,,,,,-7.12258004119456,2.50E-34,-7.1225419591527,3.44E-34,-7.12248427761436,6.36E-34,-7.1224273237185,1.51E-33,-7.1225515587464,5.75E-33,-7.12248094278325,1.58E-32
,,,,,,,,,,,,-7.11777999319399,2.51E-34,-7.11774191115222,3.44E-34,-7.11768422961376,6.36E-34,-7.11762727571795,1.51E-33,-7.11775151074599,5.75E-33,-7.11768089478285,1.58E-32
,,,,,,,,,,,,-7.11297994519361,2.51E-34,-7.11294186315165,3.44E-34,-7.11288418161337,6.37E-34,-7.11282722771748,1.51E-33,-7.11295146274558,5.75E-33,-7.11288084678225,1.58E-32
,,,,,,,,,,,,-7.10817989719308,2.51E-34,-7.10814181515127,3.44E-34,-7.10808413361288,6.37E-34,-7.10802717971708,1.51E-33,-7.10815141474498,5.75E-33,-7.10808079878181,1.58E-32
,,,,,,,,,,,,-7.10337984919257,2.51E-34,-7.10334176715074,3.45E-34,-7.10328408561235,6.37E-34,-7.10322713171647,1.51E-33,-7.10335136674456,5.75E-33,-7.10328075078141,1.58E-32
,,,,,,,,,,,,-7.09857980119218,2.51E-34,-7.09854171915022,3.45E-34,-7.09848403761194,6.37E-34,-7.09842708371604,1.51E-33,-7.0985513187441,5.75E-33,-7.09848070278081,1.58E-32
,,,,,,,,,,,,-7.09377975319163,2.51E-34,-7.09374167114983,3.45E-34,-7.09368398961143,6.37E-34,-7.09362703571566,1.51E-33,-7.09375127074356,5.75E-33,-7.09368065478038,1.58E-32
,,,,,,,,,,,,-7.08897970519116,2.51E-34,-7.08894162314928,3.45E-34,-7.08888394161094,6.37E-34,-7.08882698771501,1.51E-33,-7.08895122274313,5.75E-33,-7.08888060677993,1.58E-32
,,,,,,,,,,,,-7.08417965719074,2.51E-34,-7.08414157514881,3.45E-34,-7.08408389361051,6.37E-34,-7.08402693971461,1.51E-33,-7.08415117474264,5.75E-33,-7.08408055877938,1.58E-32
,,,,,,,,,,,,-7.07937960919016,2.51E-34,-7.0793415271484,3.45E-34,-7.07928384560996,6.37E-34,-7.0792268917142,1.51E-33,-7.07935112674212,5.75E-33,-7.07928051077897,1.58E-32
,,,,,,,,,,,,-7.07457956118975,2.51E-34,-7.07454147914782,3.45E-34,-7.07448379760951,6.37E-34,-7.07442684371359,1.51E-33,-7.07455107874171,5.75E-33,-7.07448046277847,1.58E-32
,,,,,,,,,,,,-7.0697795131893,2.51E-34,-7.0697414311474,3.45E-34,-7.0696837496091,6.37E-34,-7.06962679571317,1.51E-33,-7.06975103074117,5.75E-33,-7.06968041477794,1.58E-32
,,,,,,,,,,,,-7.06497946518869,2.51E-34,-7.06494138314695,3.45E-34,-7.06488370160848,6.37E-34,-7.06482674771272,1.51E-33,-7.06495098274068,5.75E-33,-7.06488036677754,1.58E-32
,,,,,,,,,,,,-7.06017941718831,2.51E-34,-7.06014133514635,3.45E-34,-7.06008365360808,6.37E-34,-7.06002669971218,1.51E-33,-7.0601509347403,5.75E-33,-7.06008031877701,1.58E-32
,,,,,,,,,,,,-7.05537936918787,2.51E-34,-7.05534128714597,3.45E-34,-7.05528360560767,6.37E-34,-7.05522665171174,1.51E-33,-7.0553508867397,5.75E-33,-7.0552802707765,1.58E-32
,,,,,,,,,,,,-7.05057932118726,2.51E-34,-7.05054123914552,3.45E-34,-7.05048355760702,6.37E-34,-7.05042660371125,1.51E-33,-7.05055083873925,5.75E-33,-7.05048022277612,1.58E-32
,,,,,,,,,,,,-7.04577927318688,2.51E-34,-7.04574119114491,3.45E-34,-7.04568350960664,6.37E-34,-7.04562655571074,1.51E-33,-7.04575079073887,5.75E-33,-7.04568017477554,1.58E-32
,,,,,,,,,,,,-7.04097922518642,2.52E-34,-7.04094114314453,3.45E-34,-7.04088346160621,6.37E-34,-7.04082650771033,1.51E-33,-7.04095074273825,5.75E-33,-7.04088012677507,1.58E-32
,,,,,,,,,,,,-7.03617917718582,2.52E-34,-7.03614109514408,3.45E-34,-7.0360834136056,6.37E-34,-7.03602645970979,1.51E-33,-7.03615069473781,5.75E-33,-7.03608007877469,1.58E-32
,,,,,,,,,,,,-7.03137912918545,2.52E-34,-7.03134104714348,3.45E-34,-7.03128336560521,6.37E-34,-7.03122641170931,1.51E-33,-7.03135064673743,5.75E-33,-7.03128003077409,1.58E-32
,,,,,,,,,,,,-7.02657908118494,2.52E-34,-7.0265409991431,3.45E-34,-7.02648331760473,6.37E-34,-7.02642636370892,1.51E-33,-7.02655059873682,5.75E-33,-7.02647998277363,1.58E-32
,,,,,,,,,,,,-7.02177903318441,2.52E-34,-7.0217409511426,3.45E-34,-7.02168326960419,6.37E-34,-7.02162631570831,1.51E-33,-7.02175055073638,5.75E-33,-7.02167993477326,1.58E-32
,,,,,,,,,,,,-7.01697898518401,2.52E-34,-7.01694090314207,3.45E-34,-7.01688322160378,6.37E-34,-7.01682626770788,1.51E-33,-7.01695050273596,5.75E-33,-7.01687988677265,1.58E-32
,,,,,,,,,,,,-7.01217893718348,2.52E-34,-7.01214085514167,3.45E-34,-7.01208317360326,6.37E-34,-7.01202621970749,1.51E-33,-7.01215045473538,5.75E-33,-7.01207983877221,1.58E-32
,,,,,,,,,,,,-7.00737888918299,2.52E-34,-7.00734080714114,3.45E-34,-7.00728312560278,6.37E-34,-7.00722617170687,1.51E-33,-7.00735040673497,5.75E-33,-7.00727979077179,1.58E-32
,,,,,,,,,,,,-7.00257884118257,2.52E-34,-7.00254075914065,3.45E-34,-7.00248307760234,6.37E-34,-7.00242612370644,1.51E-33,-7.00255035873449,5.75E-33,-7.0024797427712,1.58E-32
,,,,,,,,,,,,-6.99777879318202,2.52E-34,-6.99774071114022,3.45E-34,-6.9976830296018,6.37E-34,-6.99762607570605,1.51E-33,-6.99775031073395,5.75E-33,-6.9976796947708,1.58E-32
,,,,,,,,,,,,-6.99297874518157,2.52E-34,-6.99294066313967,3.45E-34,-6.99288298160134,6.37E-34,-6.99282602770543,1.51E-33,-6.99295026273356,5.75E-33,-6.99287964677032,1.58E-32
,,,,,,,,,,,,-6.98817869718115,2.52E-34,-6.98814061513923,3.46E-34,-6.98808293360093,6.37E-34,-6.98802597970501,1.51E-33,-6.98815021473303,5.75E-33,-6.98807959876977,1.58E-32
,,,,,,,,,,,,-6.98337864918054,2.52E-34,-6.9833405671388,3.46E-34,-6.98328288560032,6.37E-34,-6.98322593170457,1.51E-33,-6.98335016673252,5.75E-33,-6.98327955076939,1.58E-32
,,,,,,,,,,,,-6.97857860118014,2.52E-34,-6.97854051913819,3.46E-34,-6.97848283759991,6.37E-34,-6.978425883704,1.51E-33,-6.97855011873214,5.75E-33,-6.97847950276886,1.58E-32
,,,,,,,,,,,,-6.97377855317971,2.52E-34,-6.97374047113779,3.46E-34,-6.97368278959952,6.37E-34,-6.97362583570358,1.51E-33,-6.97375007073155,5.75E-33,-6.97367945476834,1.58E-32
,,,,,,,,,,,,-6.96897850517909,2.52E-34,-6.96894042313737,3.46E-34,-6.96888274159886,6.37E-34,-6.96882578770311,1.51E-33,-6.96895002273108,5.75E-33,-6.96887940676796,1.58E-32
,,,,,,,,,,,,-6.9641784571787,2.53E-34,-6.96414037513675,3.46E-34,-6.96408269359848,6.37E-34,-6.96402573970257,1.51E-33,-6.96414997473069,5.75E-33,-6.9640793587674,1.58E-32
,,,,,,,,,,,,-6.95937840917828,2.53E-34,-6.95934032713636,3.46E-34,-6.95928264559806,6.37E-34,-6.95922569170217,1.51E-33,-6.95934992673011,5.75E-33,-6.9592793107669,1.58E-32
,,,,,,,,,,,,-6.95457836117766,2.53E-34,-6.95454027913593,3.46E-34,-6.95448259759745,6.37E-34,-6.95442564370165,1.51E-33,-6.95454987872965,5.75E-33,-6.95447926276651,1.58E-32
,,,,,,,,,,,,-6.94977831317727,2.53E-34,-6.94974023113532,3.46E-34,-6.94968254959704,6.37E-34,-6.94962559570113,1.51E-33,-6.94974983072926,5.75E-33,-6.94967921476595,1.58E-32
,,,,,,,,,,,,-6.9449782651768,2.53E-34,-6.94494018313492,3.46E-34,-6.94488250159659,6.37E-34,-6.94482554770075,1.51E-33,-6.94494978272867,5.75E-33,-6.94487916676547,1.58E-32
,,,,,,,,,,,,-6.94017821717625,2.53E-34,-6.94014013513445,3.46E-34,-6.94008245359602,6.37E-34,-6.94002549970017,1.51E-33,-6.94014973472822,5.75E-33,-6.94007911876508,1.58E-32
,,,,,,,,,,,,-6.93537816917584,2.53E-34,-6.9353400871339,3.46E-34,-6.9352824055956,6.37E-34,-6.9352254516997,1.51E-33,-6.9353496867278,5.75E-33,-6.93527907076451,1.58E-32
,,,,,,,,,,,,-6.93057812117533,2.53E-34,-6.93054003913349,3.46E-34,-6.93048235759512,6.37E-34,-6.93042540369932,1.51E-33,-6.93054963872722,5.75E-33,-6.93047902276405,1.58E-32
,,,,,,,,,,,,-6.92577807317484,2.53E-34,-6.92573999113299,3.46E-34,-6.9256823095946,6.37E-34,-6.92562535569873,1.51E-33,-6.9257495907268,5.75E-33,-6.92567897476363,1.58E-32
,,,,,,,,,,,,-6.9209780251744,2.53E-34,-6.92093994313249,3.46E-34,-6.92088226159418,6.37E-34,-6.92082530769827,1.51E-33,-6.92094954272633,5.75E-33,-6.92087892676304,1.58E-32
,,,,,,,,,,,,-6.91617797717387,2.53E-34,-6.91613989513206,3.46E-34,-6.91608221359366,6.38E-34,-6.91602525969789,1.51E-33,-6.91614949472578,5.75E-33,-6.91607887876264,1.58E-32
,,,,,,,,,,,,-6.9113779291734,2.53E-34,-6.91133984713153,3.46E-34,-6.91128216559317,6.38E-34,-6.91122521169729,1.51E-33,-6.91134944672539,5.75E-33,-6.91127883076217,1.58E-32
